id,title,verdict,field_with_diff,dataset_value,source_value,confidence_score,notes
business_08337,Rudolf M. Faust,MATCH,(all),,,1.0,exact
business_08338,Rudolf Meyer,MATCH,(all),,,1.0,exact
business_08339,Rudolf Mosse,MATCH,(all),,,1.0,exact
business_08340,Rudolf Pelziger,MATCH,(all),,,1.0,exact
business_08341,Rudolf Rieß,MATCH,(all),,,1.0,exact
business_08342,Rudolf Saloschin,MATCH,(all),,,1.0,exact
business_08343,Rudolf Salzmann,MATCH,(all),,,1.0,exact
business_08344,Rudolf Schelonka,MATCH,(all),,,1.0,exact
business_08345,Rudolf Schreier,MATCH,(all),,,1.0,exact
business_08346,Rudolf Schweitzer Tuche,MATCH,(all),,,1.0,exact
business_08347,Rudolf Sommer,MATCH,(all),,,1.0,exact
business_08348,Rudolf Stein,MATCH,(all),,,1.0,exact
business_08349,Rudolf Weiler,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1927 Erloschen 1936 Suarezstr. , Berlin","Suarezstr. , Berlin",0.65,address_differs
business_08350,Rudolf Weiß,MATCH,(all),,,1.0,exact
business_08351,Rudolf Wolf,MATCH,(all),,,1.0,exact
business_08352,Rudolph Bernstein,MATCH,(all),,,1.0,exact
business_08353,Rudolph Lepke's Kunst-Auctions-Haus,MATCH,(all),,,1.0,exact
business_08354,Rudolph Löwinberg,MATCH,(all),,,1.0,exact
business_08355,Rudolph Neumann Optisches Institut GmbH,MATCH,(all),,,1.0,exact
business_08356,Ruhepause Parzellierungs-AG,MATCH,(all),,,1.0,exact
business_08357,Ruilos Knoblauch Verwertungs-GmbH,MATCH,(all),,,1.0,exact
business_08358,Rumpler Motoren GmbH,MATCH,(all),,,1.0,exact
business_08359,Rumpler Ocean-Flug GmbH,MATCH,(all),,,1.0,exact
business_08360,Rumpler-Vorntrieb GmbH,MATCH,(all),,,1.0,exact
business_08361,S. & F. Loewenthal,MATCH,(all),,,1.0,exact
business_08362,S. & J. Cohn Damenconfektion,MATCH,(all),,,1.0,exact
business_08363,S. & L. J. Moses,MATCH,(all),,,1.0,exact
business_08364,S. & L. Kadisch,MATCH,(all),,,1.0,exact
business_08365,S. & L. Rochelsohn,MATCH,(all),,,1.0,exact
business_08366,S. & M. Rosenthal,MATCH,(all),,,1.0,exact
business_08367,S. & R. Moses,MATCH,(all),,,1.0,exact
business_08368,S. & R. Revy,MATCH,(all),,,1.0,exact
business_08369,S. & S. Braun,MATCH,(all),,,1.0,exact
business_08370,S. A. Loevy,MATCH,(all),,,1.0,exact
business_08371,Rund & Sohn,MATCH,(all),,,1.0,exact
business_08372,"Runge-Werke, AG",MATCH,(all),,,1.0,exact
business_08373,Russischer Geflügel-Handel Herschlowitz & Intrator GmbH,MATCH,(all),,,1.0,exact
business_08374,Ruth Frankenthal,MATCH,(all),,,1.0,exact
business_08375,"Ruwin Rosowsky Holzimport Vertretung der Fa. N. Blumstein & Rosowsky, Libau",MATCH,(all),,,1.0,exact
business_08376,Rynarzewski & Chaskel,MATCH,(all),,,1.0,exact
business_08377,Rüschen-Fabrik A. Engel GmbH,FIELD_DIFF,original_address,"Grünstr. 17, Berlin","Neue Grünstr. 17, Berlin",0.65,address_differs
business_08378,Rütgerswerke-AG,FIELD_DIFF,original_address,"Lützowstr. 33, Berlin","Lützowstr. 33/ 36, Berlin",0.65,address_differs
business_08379,S . L. Minsker & Co,MATCH,(all),,,1.0,exact
business_08380,S. & E. Neumann,MATCH,(all),,,1.0,exact
business_08381,S. A. Loewy,MATCH,(all),,,1.0,exact
business_08382,S. Abraham Teppiche und Gardinen,MATCH,(all),,,1.0,exact
business_08383,S. Abraham jr.,MATCH,(all),,,1.0,exact
business_08384,S. Adam,MATCH,(all),,,1.0,exact
business_08385,S. Auerhann OHG,MATCH,(all),,,1.0,exact
business_08386,S. Baerwald Nachf.,MATCH,(all),,,1.0,exact
business_08387,S. Bareinscheck & Co,FIELD_DIFF,original_address,"Königstr. 5/6, Berlin","Neue Königstr. 5/6, Berlin",0.65,address_differs
business_08388,S. Belitzer,MATCH,(all),,,1.0,exact
business_08389,S. Bendit Konfektions Exportgesellschaft mbH,MATCH,(all),,,1.0,exact
business_08390,S. Berkowitz & Sohn,MATCH,(all),,,1.0,exact
business_08391,S. Cohn Papierhandlung,MATCH,(all),,,1.0,exact
business_08392,S. Croner & Co,MATCH,(all),,,1.0,exact
business_08393,S. D. Jaffé,MATCH,(all),,,1.0,exact
business_08394,S. E. Goldschmidt & Sohn Zweigniederlassung Berlin,MATCH,(all),,,1.0,exact
business_08395,S. Ehrlich & Co,MATCH,(all),,,1.0,exact
business_08396,S. Fabisch & Co,MATCH,(all),,,1.0,exact
business_08397,S. Faludi,MATCH,(all),,,1.0,exact
business_08398,S. Feldmann,MATCH,(all),,,1.0,exact
business_08399,S. Fischer Verlag AG,MATCH,(all),,,1.0,exact
business_08400,S. Foerstner,MATCH,(all),,,1.0,exact
business_08401,S. Bernstein & Co,FIELD_DIFF,original_address,"Brückenstr. 10, Berlin","Brückenstr. 10a, Berlin",0.65,address_differs
business_08402,S. Berschadsky,MATCH,(all),,,1.0,exact
business_08403,S. Binswanger,MATCH,(all),,,1.0,exact
business_08404,S. Blauwol & Co,MATCH,(all),,,1.0,exact
business_08405,S. Bleichröder,MATCH,(all),,,1.0,exact
business_08406,S. Bocksch & Co,MATCH,(all),,,1.0,exact
business_08407,S. Brauer & Co,MATCH,(all),,,1.0,exact
business_08408,S. Brenner & Co,MATCH,(all),,,1.0,exact
business_08409,S. Calvary & Co,MATCH,(all),,,1.0,exact
business_08410,S. Cohn & Söhne,MATCH,(all),,,1.0,exact
business_08411,S. Frenkel,MATCH,(all),,,1.0,exact
business_08412,S. Friedländer Kalk- & Steingeschäft,MATCH,(all),,,1.0,exact
business_08413,S. Gabriel jr.,MATCH,(all),,,1.0,exact
business_08414,S. Gelbermann,MATCH,(all),,,1.0,exact
business_08415,S. Gerstmann's Verlag,MATCH,(all),,,1.0,exact
business_08416,S. Glücksohn,MATCH,(all),,,1.0,exact
business_08417,S. Goldstein,MATCH,(all),,,1.0,exact
business_08418,S. Gottlob,MATCH,(all),,,1.0,exact
business_08419,S. Gottschalk & Cie,MATCH,(all),,,1.0,exact
business_08420,S. Graupe,MATCH,(all),,,1.0,exact
business_08421,S. Katz,FIELD_DIFF,original_address,"Jakobstr. 24, Berlin","Alte Jakobstr. 24, Berlin",0.65,address_differs
business_08422,S. Katz Straußfedernfabrik,MATCH,(all),,,1.0,exact
business_08423,S. Kaufmann & Co,MATCH,(all),,,1.0,exact
business_08424,S. Kollender & Co,MATCH,(all),,,1.0,exact
business_08425,S. Kornreich & Co Metallwaren-GmbH,MATCH,(all),,,1.0,exact
business_08426,S. Kristeller,MATCH,(all),,,1.0,exact
business_08427,S. Krotoschin,MATCH,(all),,,1.0,exact
business_08428,S. Kutschera Café-Restaurant GmbH,MATCH,(all),,,1.0,exact
business_08429,S. L. Cahen,MATCH,(all),,,1.0,exact
business_08430,S. L. Landsberger in Liqu.,MATCH,(all),,,1.0,exact
business_08431,S. Jacoby Papierwaren,MATCH,(all),,,1.0,exact
business_08432,"S. Japhet & Co KG, Nachf.",MATCH,(all),,,1.0,exact
business_08433,S. Jaraczewer,MATCH,(all),,,1.0,exact
business_08434,S. Jaretzki,MATCH,(all),,,1.0,exact
business_08435,S. Jourdan,FIELD_DIFF,original_address,"Friedrichstr. 47, Berlin","Neue Friedrichstr. 47, Berlin",0.65,address_differs
business_08436,S. Juda,MATCH,(all),,,1.0,exact
business_08437,S. Kaliski & Co,FIELD_DIFF,original_address,"Tauentzienstr. 7, Berlin","Tauentzienstr. 7b, Berlin",0.65,address_differs
business_08438,S. Kant,FIELD_DIFF,original_address,"Friedrichstr. 22, Berlin","Neue Friedrichstr. 22, Berlin",0.65,address_differs
business_08439,S. Karger Verlagsbuchhandlung,MATCH,(all),,,1.0,exact
business_08440,S. Karpmann,MATCH,(all),,,1.0,exact
business_08441,S. Großer,MATCH,(all),,,1.0,exact
business_08442,S. Grünmann & Co,MATCH,(all),,,1.0,exact
business_08443,S. Gutherz,MATCH,(all),,,1.0,exact
business_08444,S. Guttfeld & Co,MATCH,(all),,,1.0,exact
business_08445,S. Gärtner & Co,MATCH,(all),,,1.0,exact
business_08446,S. Heymann & Co,MATCH,(all),,,1.0,exact
business_08447,S. Hoffnung,MATCH,(all),,,1.0,exact
business_08448,S. Hurtig & Co,MATCH,(all),,,1.0,exact
business_08449,S. Isralit,MATCH,(all),,,1.0,exact
business_08450,"S. J. Jewelowski, Danzig, mit Zweigniederlassung in Berlin",MATCH,(all),,,1.0,exact
business_08451,S. L. Schlesinger,MATCH,(all),,,1.0,exact
business_08452,S. Laqueur Nachf. Bock & Co GmbH,MATCH,(all),,,1.0,exact
business_08453,S. Levy,MATCH,(all),,,1.0,exact
business_08454,S. Levy & Co,MATCH,(all),,,1.0,exact
business_08455,S. Lipski,MATCH,(all),,,1.0,exact
business_08456,S. Loewenstein & Co,FIELD_DIFF,original_address,"Friedrichstr. 69, Berlin","Neue Friedrichstr. 69, Berlin",0.65,address_differs
business_08457,S. Mamlok & Co,MATCH,(all),,,1.0,exact
business_08458,S. Mark & Co,MATCH,(all),,,1.0,exact
business_08459,S. Meseritzer,FIELD_DIFF,original_address,"Müllerstr. 173, Berlin","Müllerstr. 173a, Berlin",0.65,address_differs
business_08460,S. Michaelis Import-Geschäft,MATCH,(all),,,1.0,exact
business_08461,S. Mugdan,FIELD_DIFF,original_address,"Jakobstr. 93, Berlin","Alte Jakobstr. 93, Berlin",0.65,address_differs
business_08462,S. Neuberg,MATCH,(all),,,1.0,exact
business_08463,S. Neumann & Co GmbH,MATCH,(all),,,1.0,exact
business_08464,S. Pollack & Co Nachfolger,MATCH,(all),,,1.0,exact
business_08465,S. Pukasz,MATCH,(all),,,1.0,exact
business_08466,S. Rand GmbH,MATCH,(all),,,1.0,exact
business_08467,S. Rawitzki,MATCH,(all),,,1.0,exact
business_08468,S. Reich & Co,MATCH,(all),,,1.0,exact
business_08469,S. Reichmann,MATCH,(all),,,1.0,exact
business_08470,S. Rieß & Sohn,MATCH,(all),,,1.0,exact
business_08471,S. Rinzler & Sohn,MATCH,(all),,,1.0,exact
business_08472,S. Robert & Co,MATCH,(all),,,1.0,exact
business_08473,S. Roeder,MATCH,(all),,,1.0,exact
business_08474,S. Rogasinski,MATCH,(all),,,1.0,exact
business_08475,S. Rosenbaum,MATCH,(all),,,1.0,exact
business_08476,"S. S. Kettenläden für gute Herrenkleidung, Schroeder-Spezial GmbH",FIELD_DIFF,original_address,"Friedrichstr. 31/32, Berlin","Friedrichstr. 31/32, Berlin Königstr. 39, Berlin",0.65,address_differs
business_08477,S. Schindler Weingroßhandlung,MATCH,(all),,,1.0,exact
business_08478,S. Schlachtaub,MATCH,(all),,,1.0,exact
business_08479,S. Schlesinger,FIELD_DIFF,original_address,"Königstr. 21, Berlin","Neue Königstr. 21, Berlin",0.65,address_differs
business_08480,S. Schlesinger & Sohn,MATCH,(all),,,1.0,exact
business_08481,"S. Schlesinger, Agentur und Kommission",MATCH,(all),,,1.0,exact
business_08482,S. Schoenberger & Co,MATCH,(all),,,1.0,exact
business_08483,S. Schwarzschild,MATCH,(all),,,1.0,exact
business_08484,S. Schweitzer,MATCH,(all),,,1.0,exact
business_08485,S. Segall & Co,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1900 Erloschen 1937 Leipziger Str. , Berlin","Leipziger Str. , Berlin",0.65,address_differs
business_08486,S. Selo & Co,MATCH,(all),,,1.0,exact
business_08487,S. Silbermann,FIELD_DIFF,original_address,"Friedrichstr. 89, Berlin","Friedrichstr. 89b, Berlin",0.65,address_differs
business_08488,S. Simonson,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1900 Erloschen 1939 Potsdamer Str. 23a, Berlin","Potsdamer Str. 23a, Berlin",0.65,address_differs
business_08489,S. Strenger,MATCH,(all),,,1.0,exact
business_08490,S. Tichauer & Co,MATCH,(all),,,1.0,exact
business_08491,S. Weinstock & Co GmbH,FIELD_DIFF,original_address,"Friedrichstr. 38/40, Berlin","Neue Friedrichstr. 38/40, Berlin",0.65,address_differs
business_08492,S. Windreich,MATCH,(all),,,1.0,exact
business_08493,S. Wollenberger & Co Weine und Spirituosen,FIELD_DIFF,original_address,"Hochstr. 19, Berlin","Neue Hochstr. 19, Berlin",0.65,address_differs
business_08494,S. Wroblewski,MATCH,(all),,,1.0,exact
business_08495,S. Zedermann & Co,MATCH,(all),,,1.0,exact
business_08496,Sabine Schließer,MATCH,(all),,,1.0,exact
business_08497,Sacher Neumann Engros- und Detailhandel mit Wolle und Seide,MATCH,(all),,,1.0,exact
business_08498,Sachs & Coper,MATCH,(all),,,1.0,exact
business_08499,Sachs & Ruß,FIELD_DIFF,original_address,"Rungestr. 18, Berlin","Rungestr. 18a, Berlin",0.65,address_differs
business_08500,"Sachs, Fritz",MATCH,(all),,,1.0,exact
business_08501,Salinger & Benda,MATCH,(all),,,1.0,exact
business_08502,Salinger & Co,FIELD_DIFF,original_address,"Schönhauser Allee 70, Berlin","Schönhauser Allee 70 d, Berlin",0.65,address_differs
business_08503,Salinger & Leppmann,MATCH,(all),,,1.0,exact
business_08504,"Salinger, Friedrich",MATCH,(all),,,1.0,exact
business_08505,Salke Gettinger Putz- und Bettfedern Engros,MATCH,(all),,,1.0,exact
business_08506,Salli Jacob,FIELD_DIFF,original_address,"Burgstr. 25, Berlin","Burgstr. 25 (Börse), Berlin",0.65,address_differs
business_08507,Salli Mendheim,MATCH,(all),,,1.0,exact
business_08508,Sally Appel,MATCH,(all),,,1.0,exact
business_08509,Sally Atlas,MATCH,(all),,,1.0,exact
business_08510,Sally Bick,MATCH,(all),,,1.0,exact
business_08511,Sally Binder,MATCH,(all),,,1.0,exact
business_08512,Sally Blumenfeld,FIELD_DIFF,original_address,"Königstr. 39, Berlin","Neue Königstr. 39, Berlin",0.65,address_differs
business_08513,Sally Brilles Nachf. Julius Brilles,MATCH,(all),,,1.0,exact
business_08514,Sally Casper,MATCH,(all),,,1.0,exact
business_08515,Sally Dawidowitz,MATCH,(all),,,1.0,exact
business_08516,Sally Fraenkel,MATCH,(all),,,1.0,exact
business_08517,Sally Goldberg,FIELD_DIFF,original_address,"enburger Str. 14, Berlin","Weißenburger Str. 14, Berlin",0.65,address_differs
business_08518,Sally Goldschmidt,MATCH,(all),,,1.0,exact
business_08519,Sally Goldstein,MATCH,(all),,,1.0,exact
business_08520,Sally Guggenheim GmbH,MATCH,(all),,,1.0,exact
business_08521,Sachsenplatz Grundstücksgesellschaft mbH,MATCH,(all),,,1.0,exact
business_08522,"Sacks, Obert & Co",MATCH,(all),,,1.0,exact
business_08523,Safier & Co,MATCH,(all),,,1.0,exact
business_08524,"Saft, Hamburger & Co GmbH",MATCH,(all),,,1.0,exact
business_08525,Sagall,MATCH,(all),,,1.0,exact
business_08526,Sahmer & Loewenheim,MATCH,(all),,,1.0,exact
business_08527,Sain & Co,FIELD_DIFF,original_address,"Platz 6, Berlin","Victoria-Luise-Platz 6, Berlin",0.65,address_differs
business_08528,Salamander AG Zweigniederlassung Berlin,MATCH,(all),,,1.0,exact
business_08529,Salberg,MATCH,(all),,,1.0,exact
business_08530,Salem Goldfarb,MATCH,(all),,,1.0,exact
business_08531,Sally Gumpert,MATCH,(all),,,1.0,exact
business_08532,Sally Gustmann,MATCH,(all),,,1.0,exact
business_08533,"Sally Herzfeld Röcke, Kostüme, Mäntel-Fabrikation",MATCH,(all),,,1.0,exact
business_08534,Sally Heymann,MATCH,(all),,,1.0,exact
business_08535,Sally Joseph,MATCH,(all),,,1.0,exact
business_08536,Sally Klein,FIELD_DIFF,original_address,"Alexanderstr. 46, Berlin","Alexanderstr. 46 II, Berlin",0.65,address_differs
business_08537,Sally Last,FIELD_DIFF,original_address,"Alexanderstr. 26, Berlin","Kleine Alexanderstr. 26, Berlin",0.65,address_differs
business_08538,Sally Lewinski,MATCH,(all),,,1.0,exact
business_08539,Sally Liebenau,MATCH,(all),,,1.0,exact
business_08540,Sally Lindemann,MATCH,(all),,,1.0,exact
business_08541,Sally Lippmann,MATCH,(all),,,1.0,exact
business_08542,Sally Littmann,MATCH,(all),,,1.0,exact
business_08543,Sally Lübeck,MATCH,(all),,,1.0,exact
business_08544,Sally Maretzki,MATCH,(all),,,1.0,exact
business_08545,Sally Meilick,MATCH,(all),,,1.0,exact
business_08546,Sally Mittwoch,MATCH,(all),,,1.0,exact
business_08547,Sally Preßburger,MATCH,(all),,,1.0,exact
business_08548,Sally Rosenberg & Robert Rötschke AG,MATCH,(all),,,1.0,exact
business_08549,Sally Rosenthal,MATCH,(all),,,1.0,exact
business_08550,Sally Rosner,MATCH,(all),,,1.0,exact
business_08551,Sally Scheidemann Schürzenfabrikation und Textilwaren-Großhandlung,MATCH,(all),,,1.0,exact
business_08552,Sally Schieren,MATCH,(all),,,1.0,exact
business_08553,Sally Schkoll,MATCH,(all),,,1.0,exact
business_08554,Sally Schwarz,MATCH,(all),,,1.0,exact
business_08555,Sally Selbiger,MATCH,(all),,,1.0,exact
business_08556,Sally Stenger,MATCH,(all),,,1.0,exact
business_08557,"Sally Weil, Carlsbader Feinbäckerei",MATCH,(all),,,1.0,exact
business_08558,Sally Wittenberg,MATCH,(all),,,1.0,exact
business_08559,Salmansohn David,MATCH,(all),,,1.0,exact
business_08560,Salo Baecker,MATCH,(all),,,1.0,exact
business_08561,Salo Brück,MATCH,(all),,,1.0,exact
business_08562,Salo Fraenkel,MATCH,(all),,,1.0,exact
business_08563,Salo Freund,MATCH,(all),,,1.0,exact
business_08564,Salo Friedmann,MATCH,(all),,,1.0,exact
business_08565,Salo Goldstein,MATCH,(all),,,1.0,exact
business_08566,Salo Graetzer Agtenur & Commission,MATCH,(all),,,1.0,exact
business_08567,Salo Herzberg,MATCH,(all),,,1.0,exact
business_08568,Salo Hopp,MATCH,(all),,,1.0,exact
business_08569,Salo Kalman,FIELD_DIFF,original_address,"e Frankfurter Str. 86, Berlin","Große Frankfurter Str. 86, Berlin",0.65,address_differs
business_08570,Salo Kastan,MATCH,(all),,,1.0,exact
business_08571,Salomon & Oppenheim,MATCH,(all),,,1.0,exact
business_08572,Salomon & Sturm,MATCH,(all),,,1.0,exact
business_08573,Salomon Biermann,MATCH,(all),,,1.0,exact
business_08574,Salomon Ettinger Schuhwaren-Engros,MATCH,(all),,,1.0,exact
business_08575,Salomon Gottheimer,MATCH,(all),,,1.0,exact
business_08576,Salomon Gutherz,MATCH,(all),,,1.0,exact
business_08577,Salomon Joffe,MATCH,(all),,,1.0,exact
business_08578,Salomon Kindermann,MATCH,(all),,,1.0,exact
business_08579,Salomon Kracher,MATCH,(all),,,1.0,exact
business_08580,Salomon Krakauer,MATCH,(all),,,1.0,exact
business_08581,Salo Rokach,MATCH,(all),,,1.0,exact
business_08582,Salo Rosenthal,MATCH,(all),,,1.0,exact
business_08583,Salo Scheyer Bankkommissionsgeschäft,MATCH,(all),,,1.0,exact
business_08584,Salo Silbermann,MATCH,(all),,,1.0,exact
business_08585,Salo Tworoger,MATCH,(all),,,1.0,exact
business_08586,Salo Wildmann,MATCH,(all),,,1.0,exact
business_08587,Saloman Krausz,MATCH,(all),,,1.0,exact
business_08588,Salomo Kaufmann,MATCH,(all),,,1.0,exact
business_08589,Salomon & Co,MATCH,(all),,,1.0,exact
business_08590,Salomon & Kaminsky,MATCH,(all),,,1.0,exact
business_08591,Salomon Kurzweg GmbH,MATCH,(all),,,1.0,exact
business_08592,Salomon Lent,MATCH,(all),,,1.0,exact
business_08593,Salomon Leschkowitz,MATCH,(all),,,1.0,exact
business_08594,Salomon Levy,MATCH,(all),,,1.0,exact
business_08595,Salomon Messinger,MATCH,(all),,,1.0,exact
business_08596,Salomon Mottek,MATCH,(all),,,1.0,exact
business_08597,Salomon Neustadt,MATCH,(all),,,1.0,exact
business_08598,Salomon Perl,MATCH,(all),,,1.0,exact
business_08599,Salomon Rabinowicz,MATCH,(all),,,1.0,exact
business_08600,Salomon Rotholz,MATCH,(all),,,1.0,exact
business_08601,Salomon S. Wagner,FIELD_DIFF,original_address,"a Stand 309, Berlin","Zentralmarkthalle 1a Stand 309, Berlin",0.65,address_differs
business_08602,Salomon Schipper,MATCH,(all),,,1.0,exact
business_08603,Salomon Silberfeld,MATCH,(all),,,1.0,exact
business_08604,Salomon Szydlow,MATCH,(all),,,1.0,exact
business_08605,Salomon Windmüller,MATCH,(all),,,1.0,exact
business_08606,"Salomon-Salter, Günter",MATCH,(all),,,1.0,exact
business_08607,Salomonowitsch,MATCH,(all),,,1.0,exact
business_08608,Salomonski & Pufeles,MATCH,(all),,,1.0,exact
business_08609,Salon Bellevue,MATCH,(all),,,1.0,exact
business_08610,Salon Chalé,MATCH,(all),,,1.0,exact
business_08611,Salon Charlott-Kiucznik,MATCH,(all),,,1.0,exact
business_08612,Salon Claire,MATCH,(all),,,1.0,exact
business_08613,Salon Gransee,MATCH,(all),,,1.0,exact
business_08614,"Salon Grünler, vormals: Salon Boch",MATCH,(all),,,1.0,exact
business_08615,Salon Gurth,MATCH,(all),,,1.0,exact
business_08616,Salon Hilda,MATCH,(all),,,1.0,exact
business_08617,Salon Höhne,MATCH,(all),,,1.0,exact
business_08618,Salon Jacoby Arthur Jacoby,MATCH,(all),,,1.0,exact
business_08619,Salon Krüger,MATCH,(all),,,1.0,exact
business_08620,Salon Maria Werk,MATCH,(all),,,1.0,exact
business_08621,Samter & Happek AG,MATCH,(all),,,1.0,exact
business_08622,Samuel Arthur Lewkowicz,MATCH,(all),,,1.0,exact
business_08623,Samuel Baum,FIELD_DIFF,original_address,"Friedrichstr. 43, Berlin","Neue Friedrichstr. 43, Berlin",0.65,address_differs
business_08624,Samuel Bercovitz,MATCH,(all),,,1.0,exact
business_08625,Samuel Bienenstock,FIELD_DIFF,original_address,"Hochstr. 23, Berlin","Neue Hochstr. 23, Berlin",0.65,address_differs
business_08626,Samuel Blumenthal,MATCH,(all),,,1.0,exact
business_08627,Samuel Bossack,MATCH,(all),,,1.0,exact
business_08628,Samuel Elkeles,MATCH,(all),,,1.0,exact
business_08629,Samuel Engel,MATCH,(all),,,1.0,exact
business_08630,Samuel Finkel,MATCH,(all),,,1.0,exact
business_08631,"Salon Meran, W. Hufschmidt",MATCH,(all),,,1.0,exact
business_08632,Salon Strelitz ( Adele Strelitz),MATCH,(all),,,1.0,exact
business_08633,Salon Vilma Kohn & Hepp,MATCH,(all),,,1.0,exact
business_08634,Salon Woelfel,MATCH,(all),,,1.0,exact
business_08635,Saly Benjamin vormals Sigmund Feiering,MATCH,(all),,,1.0,exact
business_08636,"Salzmann, Hubert G.",MATCH,(all),,,1.0,exact
business_08637,Samariter-Apotheke Leo Müller,MATCH,(all),,,1.0,exact
business_08638,Sambach Edellikörfabrik Dr. Auerbach & Samelson GmbH,MATCH,(all),,,1.0,exact
business_08639,Samek Feintuch-Fabrikations GmbH,MATCH,(all),,,1.0,exact
business_08640,Samson Schömann,MATCH,(all),,,1.0,exact
business_08641,Samuel Goldschmidt,MATCH,(all),,,1.0,exact
business_08642,Samuel Greismann,MATCH,(all),,,1.0,exact
business_08643,Samuel Grundleger,MATCH,(all),,,1.0,exact
business_08644,Samuel Haasz,MATCH,(all),,,1.0,exact
business_08645,Samuel Hiesiger,FIELD_DIFF,original_address,"Winterfeldtstr. 2, Berlin","Neue Winterfeldtstr. 2, Berlin",0.65,address_differs
business_08646,Samuel Hollaender,MATCH,(all),,,1.0,exact
business_08647,Samuel Horowitz genannt Achtentuch-Eierhandlung,FIELD_DIFF,original_address,"Nonnendammallee 93, Berlin","Nonnendammallee 93 b, Berlin",0.65,address_differs
business_08648,Samuel Igra,MATCH,(all),,,1.0,exact
business_08649,Samuel Intrator Fabrikation feiner Pelzwaren,MATCH,(all),,,1.0,exact
business_08650,Samuel Jacobus,MATCH,(all),,,1.0,exact
business_08651,Samuel Jacoby Textilvertretungen,MATCH,(all),,,1.0,exact
business_08652,Samuel Jurovics,FIELD_DIFF,original_address,"Präsidentenstr. 3, Berlin","Kleine Präsidentenstr. 3, Berlin",0.65,address_differs
business_08653,Samuel Kohan,MATCH,(all),,,1.0,exact
business_08654,Samuel Kron,MATCH,(all),,,1.0,exact
business_08655,Samuel Lachs,MATCH,(all),,,1.0,exact
business_08656,Samuel Leibholz,MATCH,(all),,,1.0,exact
business_08657,Samuel Marcus,MATCH,(all),,,1.0,exact
business_08658,Samuel Meyer,MATCH,(all),,,1.0,exact
business_08659,Samuel N. Witkowsky,MATCH,(all),,,1.0,exact
business_08660,Samuel Neumann,MATCH,(all),,,1.0,exact
business_08661,Samuel Weile,MATCH,(all),,,1.0,exact
business_08662,Samuel Weisz,MATCH,(all),,,1.0,exact
business_08663,"Samuel, Ernst Wilhelm",MATCH,(all),,,1.0,exact
business_08664,"Samulon, Erich",MATCH,(all),,,1.0,exact
business_08665,Sanatola Gesellschaft Pohl & Co,MATCH,(all),,,1.0,exact
business_08666,Sanitätshaus Bernhard Fuchs,MATCH,(all),,,1.0,exact
business_08667,Sanol U. C. GmbH,MATCH,(all),,,1.0,exact
business_08668,Sanosa GmbH,FIELD_DIFF,original_address,"Alexanderstr. 36, Berlin","Alexanderstr. 36a, Berlin",0.65,address_differs
business_08669,Sanox-Fabrikate Kurt Jacobsohn,MATCH,(all),,,1.0,exact
business_08670,Sara Epstein,MATCH,(all),,,1.0,exact
business_08671,Samuel Noah,MATCH,(all),,,1.0,exact
business_08672,Samuel Sadagurski,MATCH,(all),,,1.0,exact
business_08673,Samuel Schafranek,MATCH,(all),,,1.0,exact
business_08674,Samuel Schiller,MATCH,(all),,,1.0,exact
business_08675,Samuel Schleimer,MATCH,(all),,,1.0,exact
business_08676,Samuel Spira,MATCH,(all),,,1.0,exact
business_08677,Samuel Szántó,MATCH,(all),,,1.0,exact
business_08678,Samuel Unger,MATCH,(all),,,1.0,exact
business_08679,Samuel Wachtel,MATCH,(all),,,1.0,exact
business_08680,Samuel Wald,MATCH,(all),,,1.0,exact
business_08681,Sara Schmalinski,MATCH,(all),,,1.0,exact
business_08682,Sara Seitelbach,MATCH,(all),,,1.0,exact
business_08683,Sascha Mosch,MATCH,(all),,,1.0,exact
business_08684,Sascha Sußmann GmbH,MATCH,(all),,,1.0,exact
business_08685,Sauber & Kramer,MATCH,(all),,,1.0,exact
business_08686,Sauerstoff Centrale für medizinische Zwecke Dr. Ernst Silten,FIELD_DIFF,original_address,"Karlstr. 20, Berlin","Karlstr. 20a, Berlin",0.65,address_differs
business_08687,Sauerstoff-Fabrik Berlin GmbH,MATCH,(all),,,1.0,exact
business_08688,Saul Bronn,MATCH,(all),,,1.0,exact
business_08689,Saul Schmer,MATCH,(all),,,1.0,exact
business_08690,Saul-Zygmunt Weißmann,FIELD_DIFF,cleaned_address,,"Keine Angabe , Berlin",0.65,address_differs
business_08691,Savigny Drogerie & Parfümerie Apotheker Dr. Hans Jablonsky,MATCH,(all),,,1.0,exact
business_08692,"Savigny-Magazin, Inh. Hugo Appelbaum",MATCH,(all),,,1.0,exact
business_08693,Savoy Café Harry Kaplan,MATCH,(all),,,1.0,exact
business_08694,Saxa Bekleidung für Sport und Beruf Willy Sax,MATCH,(all),,,1.0,exact
business_08695,Saxa Parfümerie Fabrik B. & T. Herrmann,MATCH,(all),,,1.0,exact
business_08696,Saxonia Gerhard Weil,MATCH,(all),,,1.0,exact
business_08697,Scala Palast GmbH,MATCH,(all),,,1.0,exact
business_08698,Scala Theater GmbH,MATCH,(all),,,1.0,exact
business_08699,Sch. Zarywacs,MATCH,(all),,,1.0,exact
