id,title,page,old_category,new_mainBranch,new_sectorKey,match_quality
3074,Fritz Katzenstein,308,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3075,Fritz Kauffmann,308,business,trade,OTHER,exact
3077,Fritz Koch,308,business,trade,TEXTILES_AND_CLOTHING,exact
3078,Fritz Kripke GmbH,308,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
3079,Fritz Kronheim (Gebr. Sommerfeld),308,business,,,exact
3080,Fritz Lesser,308,business,trade,METALS_AND_METAL_GOODS,exact
3081,Fritz Lindenbaum,309,business,trade,FOOD_AND_BEVERAGES,exact
3082,Fritz M. Nassauer,309,business,trade,BANKS_AND_INSURANCE,exact
3084,Fritz Marcus,309,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3085,Fritz Marx,309,business,trade,BANKS_AND_INSURANCE,exact
3086,Fritz Matern Kohlenhandels-GmbH,309,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3088,Fritz Michaelis,309,business,trade,BANKS_AND_INSURANCE,exact
3090,Fritz P. Bormann,309,business,,,exact
3091,Fritz Papendorf,310,business,,,exact
3092,Fritz Pflaum,310,business,trade,TEXTILES_AND_CLOTHING,exact
3093,Fritz Preuß,310,business,industry,TEXTILES_AND_CLOTHING,exact
3094,Fritz Reisner,310,business,trade,BANKS_AND_INSURANCE,exact
3096,Fritz Rollenhagen Nachf.,310,business,trade,FOOD_AND_BEVERAGES,exact
3097,Fritz Rosenberg,310,business,trade,BOOKS_AND_ART,exact
3098,Fritz Rosenberg & Co,310,business,trade,TEXTILES_AND_CLOTHING,exact
3102,Fritz Rothmann,311,business,trade,BOOKS_AND_ART,exact
3104,Fritz Saalfeld,311,business,trade,BANKS_AND_INSURANCE,exact
3105,Fritz Schwerin,311,business,trade,BANKS_AND_INSURANCE,exact
3106,Fritz Singer,311,business,trade,TEXTILES_AND_CLOTHING,exact
3107,Fritz Stoehr,311,business,trade,FURNITURE,exact
3110,Fritz Weil & Co,311,business,trade,TEXTILES_AND_CLOTHING,exact
3114,Frojem Wohlmann Futterstoffe und Schneiderartikel,312,business,trade,TEXTILES_AND_CLOTHING,exact
3115,Fromm & Brandenburg,312,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3116,"Fromm, Dora",312,business,,FOOD_AND_BEVERAGES,exact
3118,"Frommann, Ernst",312,business,,CHEMICALS_AND_PHARMACEUTICALS,exact
3119,Fromms Act Julius Fromm Gummiwerke,312,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
3120,Fromms Brothers,312,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3122,Fränkels Hausdienst,313,business,,CONSTRUCTION,exact
3123,Fränkische Weinhandels-Gesellschaft Rothstein & Co,313,business,trade,FOOD_AND_BEVERAGES,exact
3124,Fröhlich & Kohnke,313,business,trade,TEXTILES_AND_CLOTHING,exact
3126,Fuchs-Schuhe Fritz Fuchs,313,business,trade,LEATHER_AND_SHOES,exact
3127,Fulgo Export GmbH,313,business,trade,OTHER,exact
3128,Fundus GmbH,313,business,trade,PHOTOGRAPHY_AND_FILM,exact
3130,Fuß & Sydower,313,business,trade,TEXTILES_AND_CLOTHING,exact
3131,Fürst & Hoeft,314,business,industry,LEATHER_AND_SHOES,exact
3132,"Fürst, William",314,business,,,exact
3134,G. Bendix,314,business,trade,TEXTILES_AND_CLOTHING,exact
3136,G. Bodanszky,314,business,,TEXTILES_AND_CLOTHING,exact
3137,G. Bredt & Co GmbH,314,business,trade,METALS_AND_METAL_GOODS,exact
3138,G. E. Handmann Nachflg. Hugo Hopp,314,business,trade,FURNITURE,exact
3140,G. Feibisch AG,314,business,industry,FURNITURE,exact
3141,"G. Fränkel (früher behördl. Dolmetscher, ehem. Prokurist)",315,business,,,exact
3142,G. Hencke Nachf.,315,business,trade,PAPER_AND_PAPER_GOODS,exact
3145,G. Krantz & Co,315,business,trade,MACHINES_AND_VEHICLES,exact
3147,G. Loewenberg & Co,315,business,trade,BANKS_AND_INSURANCE,exact
3148,G. Meyer & Co,315,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3151,G. Weil & Co,316,business,trade,FOOD_AND_BEVERAGES,exact
3154,Gabriel Hirsch,316,business,industry,TEXTILES_AND_CLOTHING,exact
3155,Gabriel Popper,316,business,trade,TEXTILES_AND_CLOTHING,exact
3158,Galerie Alfred Flechtheim GmbH,316,business,trade,BOOKS_AND_ART,exact
3160,Galerie Heinrich Thannhauser,316,business,trade,BOOKS_AND_ART,exact
3161,Gallinger & Nenke,317,business,trade,TEXTILES_AND_CLOTHING,exact
3163,Gambrinus Kurt Sahlmann & Co,317,business,industry,MACHINES_AND_VEHICLES,exact
3164,Ganz Modelle Inhaber Erich und Lucie Ganz,317,business,trade,TEXTILES_AND_CLOTHING,exact
3165,Garbaty Zigarrenfabrik GmbH,317,business,trade,FOOD_AND_BEVERAGES,exact
3166,Garbáty Cigarettenfabrik GmbH,317,business,industry,FOOD_AND_BEVERAGES,exact
3167,Garbáty Cigarettenfabrik KG,317,business,industry,FOOD_AND_BEVERAGES,exact
3168,Gardinenfabrik Georg Berliner,317,business,industry,TEXTILES_AND_CLOTHING,exact
3169,Gardinenhaus Neukölln Leopold Levy,317,business,trade,FURNITURE,exact
3170,Gardinenhaus Schönhorn,317,business,,TEXTILES_AND_CLOTHING,exact
3171,Garson,318,business,,,exact
3172,Gartenstadt Pinnow und Antonienhof GmbH,318,business,,REAL_ESTATE,exact
3178,Gea's Ausstattungshaus Abrahamowicz & Gottschall,318,business,trade,FURNITURE,exact
3179,Gebhardt & Co,318,business,trade,MACHINES_AND_VEHICLES,exact
3180,Gebr. Abramczyk,318,business,trade,TEXTILES_AND_CLOTHING,exact
3182,Gebr. Arnhold,319,business,trade,BANKS_AND_INSURANCE,exact
3184,Gebr. Barasch,319,business,trade,OTHER,exact
3185,Gebr. Becker Inh. Max Franke,319,business,trade,TEXTILES_AND_CLOTHING,exact
3186,Gebr. Berglas Mechanische Kammgarnwebereien AG,319,business,industry,TEXTILES_AND_CLOTHING,exact
3188,Gebr. Besas GmbH,319,business,industry,TEXTILES_AND_CLOTHING,exact
3189,Gebr. Blumann & Grünberg,319,business,,CONSTRUCTION,exact
3191,Gebr. Broh,320,business,trade,TEXTILES_AND_CLOTHING,exact
3193,Gebr. Böhm GmbH,320,business,,CHEMICALS_AND_PHARMACEUTICALS,exact
3198,Gebr. Elkeles,320,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3199,Gebr. Emmerich,320,business,trade,PAPER_AND_PAPER_GOODS,exact
3200,Gebr. Feisenberger,320,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3202,Gebr. Freudenheim,321,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3203,Gebr. Friedländer,321,business,industry,JEWELRY_AND_PRECIOUS_METALS,exact
3205,Gebr. Friedmann Elektromotoren,321,business,handicraft,MACHINES_AND_VEHICLES,exact
3206,Gebr. Fuchs Herrenkleiderfabrik,321,business,industry,TEXTILES_AND_CLOTHING,exact
3207,Gebr. Gattel,321,business,industry,TEXTILES_AND_CLOTHING,exact
3208,Gebr. Giesemann,321,business,trade,FOOD_AND_BEVERAGES,exact
3211,Gebr. Grumach AG,322,business,industry,TEXTILES_AND_CLOTHING,exact
3212,Gebr. Grünthal,322,business,trade,TEXTILES_AND_CLOTHING,exact
3213,Gebr. Gumpert,322,business,trade,FOOD_AND_BEVERAGES,exact
3214,Gebr. Heinemann,322,business,trade,TEXTILES_AND_CLOTHING,exact
3218,Gebr. Hiller,322,business,trade,TEXTILES_AND_CLOTHING,exact
3219,Gebr. Horn,322,business,trade,TEXTILES_AND_CLOTHING,exact
3220,Gebr. J. & M. Friedlaender,322,business,trade,TEXTILES_AND_CLOTHING,exact
3221,"Gebr. Jaroslawsky, Dental-Depot",323,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3222,Gebr. Joachimsthal GmbH,323,business,trade,TEXTILES_AND_CLOTHING,exact
3223,Gebr. Jüdel,323,business,trade,FURNITURE,exact
3224,Gebr. Jüttner,323,business,industry,TEXTILES_AND_CLOTHING,exact
3225,Gebr. Kahane,323,business,trade,TEXTILES_AND_CLOTHING,exact
3227,Gebr. Kaßner und Robert Seelisch,323,business,,,exact
3228,Gebr. Kempe,323,business,trade,TEXTILES_AND_CLOTHING,exact
3229,Gebr. Kindermann,323,business,industry,ADVERTISING,exact
3230,Gebr. Kleinmann,323,business,industry,METALS_AND_METAL_GOODS,exact
3231,Gebr. Kleinmann GmbH,324,business,industry,TEXTILES_AND_CLOTHING,exact
3232,Gebr. Ladenburger,324,business,trade,TEXTILES_AND_CLOTHING,exact
3233,Gebr. Levysohn,324,business,trade,MACHINES_AND_VEHICLES,exact
3235,Gebr. Lewy Blusen u. Kleider,324,business,trade,TEXTILES_AND_CLOTHING,exact
3237,Gebr. Manes,324,business,trade,TEXTILES_AND_CLOTHING,exact
3241,Gebr. Morris,325,business,trade,HOUSEHOLD_GOODS,exact
3242,Gebr. Nadel,325,business,trade,TEXTILES_AND_CLOTHING,exact
3243,Gebr. Nathan,325,business,trade,HOUSEHOLD_GOODS,exact
3244,Gebr. Nußbaum Tabakwaren- Groß- und Einzelhandel,325,business,trade,FOOD_AND_BEVERAGES,exact
3245,Gebr. Philippi,325,business,trade,TEXTILES_AND_CLOTHING,exact
3246,Gebr. Preschel Herrenkleider-Fabrik,325,business,trade,TEXTILES_AND_CLOTHING,exact
3247,Gebr. Pulvermacher,325,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3248,Gebr. Raphaelsohn GmbH,325,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3249,Gebr. Rawack,325,business,trade,FOOD_AND_BEVERAGES,exact
3250,Gebr. Riebenfeld,325,business,trade,MACHINES_AND_VEHICLES,exact
3252,Gebr. Ring,326,business,industry,TEXTILES_AND_CLOTHING,exact
3254,"Gebr. Rosenberg, Holzgroßhandlung",326,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3257,Gebr. Rozenbaum Lederwarenfabrikation,326,business,industry,LEATHER_AND_SHOES,exact
3258,Gebr. Ruß,326,business,industry,TEXTILES_AND_CLOTHING,exact
3259,Gebr. S. & E. Schmukler,326,business,industry,TEXTILES_AND_CLOTHING,exact
3260,Gebr. Schachmann,326,business,trade,HOUSEHOLD_GOODS,exact
3261,Gebr. Schefftel Seifenfabrik,327,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
3263,Gebr. Schiffmann GmbH,327,business,industry,PAPER_AND_PAPER_GOODS,exact
3264,Gebr. Schlochauer,327,business,trade,TEXTILES_AND_CLOTHING,exact
3265,Gebr. Schmidt Feine Pelzwaren,327,business,handicraft,TEXTILES_AND_CLOTHING,exact
3266,Gebr. Segal,327,business,trade,TEXTILES_AND_CLOTHING,exact
3267,Gebr. Sollinger,327,business,trade,TEXTILES_AND_CLOTHING,exact
3268,Gebr. Sommerfeld,327,business,trade,TEXTILES_AND_CLOTHING,exact
3270,Gebr. Stein,327,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3271,Gebr. Taus,328,business,trade,TEXTILES_AND_CLOTHING,exact
3272,Gebr. Tietz,328,business,trade,TEXTILES_AND_CLOTHING,exact
3273,Gebr. Ullendorf,328,business,trade,TEXTILES_AND_CLOTHING,exact
3274,Gebr. Weigert,328,business,trade,FOOD_AND_BEVERAGES,exact
3276,Gebr. Windmüller,328,business,trade,BANKS_AND_INSURANCE,exact
3277,Gebr. Witt,328,business,trade,TEXTILES_AND_CLOTHING,exact
3278,Gebr. Wolffsohn GmbH,328,business,industry,PUBLISHING_AND_PRINTING,exact
3279,Gebr. Wreschner,328,business,trade,TEXTILES_AND_CLOTHING,exact
3280,Gebr. Wulff,328,business,industry,METALS_AND_METAL_GOODS,exact
3281,Gebr. Zerenze,329,business,trade,MACHINES_AND_VEHICLES,exact
3284,Gebrüder Abrahamsohn,329,business,trade,BANKS_AND_INSURANCE,exact
3285,Gebrüder Alfandary GmbH,329,business,trade,FURNITURE,exact
3287,Gebrüder Altschul & Sinzheimer,329,business,industry,TEXTILES_AND_CLOTHING,exact
3289,Gebrüder Arons,329,business,trade,BANKS_AND_INSURANCE,exact
3290,Gebrüder Ascher,329,business,trade,TEXTILES_AND_CLOTHING,exact
3291,Gebrüder Aschheim,330,business,trade,TEXTILES_AND_CLOTHING,exact
3293,Gebrüder Berdach,330,business,trade,BANKS_AND_INSURANCE,exact
3294,Gebrüder Berglas Mechanische Kammgarnweberei,330,business,trade,TEXTILES_AND_CLOTHING,exact
3295,Gebrüder Blumenthal,330,business,industry,HOUSEHOLD_GOODS,exact
3296,Gebrüder Brandt,330,business,trade,TEXTILES_AND_CLOTHING,exact
3297,Gebrüder Bratt GmbH,330,business,trade,HOUSEHOLD_GOODS,exact
3300,Gebrüder Brock Bankgeschäft,330,business,trade,BANKS_AND_INSURANCE,exact
3301,Gebrüder Cerf GmbH,331,business,trade,TEXTILES_AND_CLOTHING,exact
3302,Gebrüder Droller,331,business,industry,TEXTILES_AND_CLOTHING,exact
3303,Gebrüder E. & S. Bing GmbH,331,business,trade,TEXTILES_AND_CLOTHING,exact
3304,Gebrüder Edelstein,331,business,trade,TEXTILES_AND_CLOTHING,exact
3305,Gebrüder F. & M. Simon,331,business,industry,TEXTILES_AND_CLOTHING,exact
3306,Gebrüder Feige,331,business,trade,TEXTILES_AND_CLOTHING,exact
3307,Gebrüder Fleischer,331,business,trade,LEATHER_AND_SHOES,exact
3308,Gebrüder Friede,331,business,trade,TEXTILES_AND_CLOTHING,exact
3310,Gebrüder Ginsberg,331,business,trade,BANKS_AND_INSURANCE,exact
3311,Gebrüder Ginsburg,332,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3313,Gebrüder Haar,332,business,trade,TEXTILES_AND_CLOTHING,exact
3314,Gebrüder Hammerschlag,332,business,industry,TEXTILES_AND_CLOTHING,exact
3316,Gebrüder Helft,332,business,trade,PAPER_AND_PAPER_GOODS,exact
3318,Gebrüder Herzheim GmbH,332,business,industry,PAPER_AND_PAPER_GOODS,exact
3319,Gebrüder Hirschfeld KG,332,business,trade,BANKS_AND_INSURANCE,exact
3321,Gebrüder Hoffmann,333,business,trade,TEXTILES_AND_CLOTHING,exact
3322,Gebrüder Hollaender,333,business,trade,TEXTILES_AND_CLOTHING,exact
3324,Gebrüder Josefowitz GmbH,333,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3325,Gebrüder Karantbeiwel GmbH,333,business,trade,TEXTILES_AND_CLOTHING,exact
3326,Gebrüder Kassner,333,business,trade,FURNITURE,exact
3329,Gebrüder Kristeller,333,business,trade,TEXTILES_AND_CLOTHING,exact
3330,Gebrüder Kroner,333,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
3332,Gebrüder Lamm,334,business,trade,TEXTILES_AND_CLOTHING,exact
3334,Gebrüder Lewandowski GmbH,334,business,trade,TEXTILES_AND_CLOTHING,exact
3335,Gebrüder Loewenberg GmbH,334,business,trade,TEXTILES_AND_CLOTHING,exact
3336,"Gebrüder Luft, Viehhandelsgesellschaft",334,business,trade,FOOD_AND_BEVERAGES,exact
3337,Gebrüder Manheimer,334,business,trade,TEXTILES_AND_CLOTHING,exact
3338,Gebrüder Marx,334,business,trade,FOOD_AND_BEVERAGES,exact
3339,Gebrüder May,334,business,industry,TEXTILES_AND_CLOTHING,exact
3341,Gebrüder Mendelsohn Blusen in Liqu.,335,business,trade,TEXTILES_AND_CLOTHING,exact
3342,Gebrüder Mendelsohn Damenkleider AG,335,business,trade,TEXTILES_AND_CLOTHING,exact
3343,Gebrüder Moses,335,business,industry,TEXTILES_AND_CLOTHING,exact
3344,Gebrüder Mosse,335,business,trade,TEXTILES_AND_CLOTHING,exact
3347,Gebrüder Noah,335,business,trade,FOOD_AND_BEVERAGES,exact
3348,Gebrüder Oppler,335,business,trade,TEXTILES_AND_CLOTHING,exact
3350,Gebrüder Pincus,335,business,trade,TEXTILES_AND_CLOTHING,exact
3351,Gebrüder Pinczower,336,business,industry,METALS_AND_METAL_GOODS,exact
3352,Gebrüder Putzrath,336,business,industry,TEXTILES_AND_CLOTHING,exact
3355,Gebrüder Raphael,336,business,trade,TEXTILES_AND_CLOTHING,exact
3356,Gebrüder Reifenberg,336,business,trade,TEXTILES_AND_CLOTHING,exact
3357,Gebrüder Rubenzik Fischgroßhandlung,336,business,trade,FOOD_AND_BEVERAGES,exact
3358,Gebrüder Samosch,336,business,industry,TEXTILES_AND_CLOTHING,exact
3360,Gebrüder Schickler,336,business,trade,BANKS_AND_INSURANCE,exact
3361,Gebrüder Schimmel & Co,337,business,trade,TEXTILES_AND_CLOTHING,exact
3362,Gebrüder Schmuckler,337,business,trade,FOOD_AND_BEVERAGES,exact
3363,Gebrüder Schnitzer,337,business,handicraft,PUBLISHING_AND_PRINTING,exact
3364,Gebrüder Schönfeld,337,business,industry,TEXTILES_AND_CLOTHING,exact
3366,Gebrüder Senft,337,business,trade,FURNITURE,exact
3367,Gebrüder Siedner Holz - Engros - Geschäft,337,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3369,Gebrüder Simon Textil-AG,337,business,trade,TEXTILES_AND_CLOTHING,exact
3370,Gebrüder Stub,337,business,trade,METALS_AND_METAL_GOODS,exact
3371,Gebrüder Veit & Co,338,business,trade,BANKS_AND_INSURANCE,exact
3372,Gebrüder Wagner,338,business,industry,TEXTILES_AND_CLOTHING,exact
3373,Gebrüder Weinberger GmbH,338,business,trade,FOOD_AND_BEVERAGES,exact
3374,Gebrüder Weinberger i. Liqu.,338,business,trade,FOOD_AND_BEVERAGES,exact
3376,Gebrüder Wolfermann,338,business,industry,FOOD_AND_BEVERAGES,exact
3377,Gebrüder Zehden,338,business,trade,TEXTILES_AND_CLOTHING,exact
3378,"Geflügel-Import, GmbH",338,business,trade,FOOD_AND_BEVERAGES,exact
3379,Geflügel-Mastanstalt Wriezen GmbH,338,business,industry,FOOD_AND_BEVERAGES,exact
3381,Gehrin-Lüster GmbH,339,business,industry,TEXTILES_AND_CLOTHING,exact
3383,Geka Geschäfts- und Kontorhaus AG,339,business,services,REAL_ESTATE,exact
3384,Geka Schaufensterdekorationsatelier GmbH,339,business,handicraft,ADVERTISING,exact
3385,Gelatine-Kapsel-Fabrik Apotheker Gotthilf GmbH,339,business,industry,FOOD_AND_BEVERAGES,exact
3386,Gelefa Gewinde-Lehren GmbH,339,business,industry,TEXTILES_AND_CLOTHING,exact
3387,"Gellert, Oskar",339,business,,LEATHER_AND_SHOES,exact
3388,Gemino Gesellschaft für Mineralöle mbH,339,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3389,Genossenschafts-Treuhandgesellschaft mbH,339,business,trade,BANKS_AND_INSURANCE,exact
3391,Georg A. Samter Kunstauktionshaus,340,business,trade,BOOKS_AND_ART,exact
3393,Georg Anton,340,business,industry,TEXTILES_AND_CLOTHING,exact
3396,Georg Bick,340,business,trade,TEXTILES_AND_CLOTHING,exact
3397,Georg Blumenfeld & Co,340,business,trade,BANKS_AND_INSURANCE,exact
3398,Georg Brach,340,business,trade,BANKS_AND_INSURANCE,exact
3399,Georg Bratzke,340,business,trade,TEXTILES_AND_CLOTHING,exact
3401,Georg Buschendorf,341,business,,MACHINES_AND_VEHICLES,exact
3402,Georg Bütow,341,business,,FOOD_AND_BEVERAGES,exact
3403,Georg Cassel,341,business,industry,TEXTILES_AND_CLOTHING,exact
3404,Georg Cohn,341,business,trade,TEXTILES_AND_CLOTHING,exact
3405,Georg Cohn GmbH,341,business,trade,LEATHER_AND_SHOES,exact
3406,Georg Czapski,341,business,trade,HOUSEHOLD_GOODS,exact
3409,Georg Ehrenhaus,341,business,trade,FOOD_AND_BEVERAGES,exact
3410,Georg Eichelgrün,341,business,trade,TEXTILES_AND_CLOTHING,exact
3411,Georg Eppenstein & Co,342,business,trade,FOOD_AND_BEVERAGES,exact
3412,Georg Erich Jakszt,342,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
3414,Georg Flach & Engel,342,business,trade,TEXTILES_AND_CLOTHING,exact
3416,Georg Fromberg & Co,342,business,trade,BANKS_AND_INSURANCE,exact
3417,Georg Gappe Leder-Agentur & Commission,342,business,trade,LEATHER_AND_SHOES,exact
3418,Georg Gassenheimer,342,business,trade,MACHINES_AND_VEHICLES,exact
3419,Georg Gießel,342,business,,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3420,Georg Gindin,342,business,,TEXTILES_AND_CLOTHING,exact
3421,Georg Glaser,343,business,trade,FOOD_AND_BEVERAGES,exact
3422,Georg Grünbaum Holzmakler,343,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3423,Georg Hamburger,343,business,trade,TEXTILES_AND_CLOTHING,exact
3424,Georg Hamel,343,business,trade,FOOD_AND_BEVERAGES,exact
3425,Georg Held,343,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3426,Georg Herrmann Eisen- und Maschinenhandlung,343,business,trade,MACHINES_AND_VEHICLES,exact
3427,Georg Heskel,343,business,trade,TEXTILES_AND_CLOTHING,exact
3429,Georg Israel,343,business,trade,TEXTILES_AND_CLOTHING,exact
3430,Georg Israel & Co,343,business,trade,FURNITURE,exact
3431,Georg Israel Metalle,344,business,,,exact
3433,Georg Jacobi,344,business,trade,TEXTILES_AND_CLOTHING,exact
3436,Georg Jacobsohn & Co,344,business,handicraft,CONSTRUCTION,exact
3438,Georg Jonas,344,business,trade,BANKS_AND_INSURANCE,exact
3439,Georg Kaphan,344,business,,ADVERTISING,exact
3442,Georg Kurzinsky & Co,345,business,trade,BANKS_AND_INSURANCE,exact
3443,Georg Leffkowitz,345,business,trade,TEXTILES_AND_CLOTHING,exact
3444,Georg Lemke & Co,345,business,industry,FOOD_AND_BEVERAGES,exact
3445,Georg Levy,345,business,trade,TEXTILES_AND_CLOTHING,exact
3446,Georg Levy & Sohn,345,business,trade,FURNITURE,exact
3447,Georg Lewinson,345,business,trade,BANKS_AND_INSURANCE,exact
3448,Georg Loewe Spitzen,345,business,trade,TEXTILES_AND_CLOTHING,exact
3450,Georg Loewenstein,345,business,trade,TEXTILES_AND_CLOTHING,exact
3451,Georg Mamroth,346,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3453,Georg Meseritz,346,business,trade,TEXTILES_AND_CLOTHING,exact
3454,Georg Michaelis,346,business,trade,BANKS_AND_INSURANCE,exact
3456,Georg Moses Agenturen,346,business,trade,OTHER,exact
3457,Georg Neumann Bank- u. Commissionsgeschäft,346,business,trade,BANKS_AND_INSURANCE,exact
3458,Georg Neustadt & Carl Wolff,346,business,trade,TEXTILES_AND_CLOTHING,exact
3459,Georg Neustadt Furniere und Hölzer,346,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3460,Georg Paechter GmbH,346,business,industry,TEXTILES_AND_CLOTHING,exact
3461,Georg Perl,347,business,trade,TEXTILES_AND_CLOTHING,exact
3462,Georg Philippsborn,347,business,trade,TEXTILES_AND_CLOTHING,exact
3463,Georg Pintus,347,business,industry,PUBLISHING_AND_PRINTING,exact
3464,"Georg Platzmann, in Firma R. Platzmann",347,business,,PHOTOGRAPHY_AND_FILM,exact
3465,Georg Proskauer,347,business,trade,LEATHER_AND_SHOES,exact
3466,Georg Rachmiel,347,business,trade,FURNITURE,exact
3467,Georg Reissner,347,business,trade,FOOD_AND_BEVERAGES,exact
3468,Georg Rosenberg,347,business,trade,TEXTILES_AND_CLOTHING,exact
3469,Georg Rosenberger,347,business,industry,TEXTILES_AND_CLOTHING,exact
3470,Georg Salinger GmbH,347,business,industry,TEXTILES_AND_CLOTHING,exact
3471,Georg Salomonsen,348,business,trade,METALS_AND_METAL_GOODS,exact
3472,Georg Schaefer,348,business,trade,TEXTILES_AND_CLOTHING,exact
3473,Georg Schleyer,348,business,trade,TEXTILES_AND_CLOTHING,exact
3475,Georg Schnitzler,348,business,trade,LEATHER_AND_SHOES,exact
3477,Georg Segall,348,business,trade,TEXTILES_AND_CLOTHING,exact
3478,Georg Sehmsdorf,348,business,trade,FOOD_AND_BEVERAGES,exact
3479,Georg Seidentopf & Co,348,business,trade,LEATHER_AND_SHOES,exact
3480,Georg Selbiger,348,business,trade,FOOD_AND_BEVERAGES,exact
3481,Georg Silberstein Schneiderartikel-Spezialgeschäft,349,business,trade,TEXTILES_AND_CLOTHING,exact
3482,Georg Simon,349,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3483,Georg Stein,349,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3485,Georg Stilke,349,business,industry,PUBLISHING_AND_PRINTING,exact
3486,Georg Süßkind,349,business,trade,BANKS_AND_INSURANCE,exact
3487,Georg Tepper & Co Radio-Fabrikation und Export,349,business,industry,MACHINES_AND_VEHICLES,exact
3488,Georg Tichauer,349,business,,,exact
3491,Georg Wangenheim,350,business,trade,TEXTILES_AND_CLOTHING,exact
3492,Georg Wedell,350,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3494,Georg Weihse,350,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3495,Georg Wiener,350,business,trade,TEXTILES_AND_CLOTHING,exact
3497,Georg Wischnitz Bergwerks- und Hüttenprodukte,350,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3499,Georg Wolken,350,business,,LEATHER_AND_SHOES,exact
3501,Georg Zacharias & Co und Hermann Anders,351,business,,TEXTILES_AND_CLOTHING,exact
3502,George Broche,351,business,trade,FOOD_AND_BEVERAGES,exact
3503,George Gottschalkson GmbH,351,business,trade,LEATHER_AND_SHOES,exact
3508,Gerhard Gerson,351,business,trade,TEXTILES_AND_CLOTHING,exact
3509,Gerhard J. Cohn,351,business,trade,BANKS_AND_INSURANCE,exact
3511,Gerhard Neumann,352,business,trade,FOOD_AND_BEVERAGES,exact
3514,Gerhard Winter,352,business,industry,TEXTILES_AND_CLOTHING,exact
3516,Gerichter & Co,352,business,trade,TEXTILES_AND_CLOTHING,exact
3518,Germania-Palast-Lichtspiele GmbH,352,business,services,RESTAURANTS,exact
3519,Germaniamühle Sommerguth & Aschner KG,352,business,industry,FOOD_AND_BEVERAGES,exact
3523,Gerson Deutsch,353,business,services,TRANSPORTATION,exact
3524,Gerson Krotowski,353,business,trade,TEXTILES_AND_CLOTHING,exact
3525,"Gerson, Hilde",353,business,,TEXTILES_AND_CLOTHING,exact
3528,Gertrud Adler,353,business,trade,TEXTILES_AND_CLOTHING,exact
3530,Gertrud Isenburg,353,business,trade,TEXTILES_AND_CLOTHING,exact
3531,Gertrud Landsberger,354,business,handicraft,TEXTILES_AND_CLOTHING,exact
3532,Gertrud Meiseles geb. Grund,354,business,trade,TEXTILES_AND_CLOTHING,exact
3535,Gertrud Saloschin,354,business,,TEXTILES_AND_CLOTHING,exact
3536,Gertrud Sobotker,354,business,trade,TEXTILES_AND_CLOTHING,exact
3538,Ges. für Karpfenhandel mbH,354,business,,,exact
3540,Geschw. Hoffmann,354,business,,,exact
3541,Geschw. Holzheim,355,business,,TEXTILES_AND_CLOTHING,exact
3543,Geschw. Lippmansohn,355,business,,TEXTILES_AND_CLOTHING,exact
3545,Geschw. Sauer,355,business,trade,TEXTILES_AND_CLOTHING,exact
3546,"Geschwister Gutmann GmbH, Zweigniederlassung Berlin",355,business,trade,TEXTILES_AND_CLOTHING,exact
3549,Geschwister Neumann,355,business,,TEXTILES_AND_CLOTHING,exact
3552,Geschäftshaus Alexanderplatz GmbH,356,business,services,REAL_ESTATE,exact
3553,Gesellschaft für Betreuung von Vermögensrechten   Borussia-Brauerei AG,356,business,trade,BANKS_AND_INSURANCE,exact
