2025-08-15 16:17:26,532 - INFO - Starting geocoding process...
2025-08-15 16:17:26,534 - INFO - Backup created: /Users/samfrons/Desktop/storymaps/data/storymaps.json.backup_20250815_161726
2025-08-15 16:17:26,542 - INFO - Loaded 4000 entries
2025-08-15 16:17:26,542 - INFO - Found 3898 entries needing geocoding
2025-08-15 16:17:26,543 - INFO - Processing 2495 unique addresses
2025-08-15 17:33:19,326 - INFO - Processing address 2098/2495: Charlottenstr. 44/45, Berlin
2025-08-15 17:33:21,638 - INFO - Geocoded: Charlottenstr. 44/45, Berlin -> (52.5327445, 13.5606479) confidence: 0.05342208819714653
2025-08-15 17:33:21,638 - INFO - Updated Gebrüder Berdach: (52.5327445, 13.5606479)
2025-08-15 17:33:21,638 - INFO - Processing address 2099/2495: 96/98, Berlin
2025-08-15 17:33:24,381 - INFO - Geocoded: 96/98, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 17:33:24,382 - INFO - Updated Gebrüder Bratt GmbH: (52.510885, 13.3989367)
2025-08-15 17:33:24,382 - INFO - Processing address 2100/2495: Nachodstr. 27, Berlin
2025-08-15 17:33:25,925 - INFO - Geocoded: Nachodstr. 27, Berlin -> (52.4949547, 13.3359763) confidence: 0.05342208819714653
2025-08-15 17:33:25,925 - INFO - Updated Gebrüder Brock Bankgeschäft: (52.4949547, 13.3359763)
2025-08-15 17:33:25,926 - INFO - Progress: 2100/2495 addresses processed
2025-08-15 17:33:26,141 - INFO - Processing address 2101/2495: Markgrafenstr. 54, Berlin
2025-08-15 17:33:27,762 - INFO - Geocoded: Markgrafenstr. 54, Berlin -> (52.6368102, 13.2959593) confidence: 8.875486381318407e-05
2025-08-15 17:33:27,763 - INFO - Updated Gebrüder Edelstein: (52.6368102, 13.2959593)
2025-08-15 17:33:27,763 - INFO - Processing address 2102/2495: Kirchstr. 57, Berlin
2025-08-15 17:33:30,196 - INFO - Geocoded: Kirchstr. 57, Berlin -> (52.4157441, 13.3696835) confidence: 8.875486381318407e-05
2025-08-15 17:33:30,197 - INFO - Updated Gebrüder Ginsberg: (52.4157441, 13.3696835)
2025-08-15 17:33:30,197 - INFO - Processing address 2103/2495: Hagenstr. 56, Berlin
2025-08-15 17:33:31,782 - INFO - Geocoded: Hagenstr. 56, Berlin -> (52.4777121, 13.2800669) confidence: 8.875486381318407e-05
2025-08-15 17:33:31,785 - INFO - Updated Gebrüder Ginsburg: (52.4777121, 13.2800669)
2025-08-15 17:33:31,785 - INFO - Processing address 2104/2495: Oranienstr. 81/82, Berlin
2025-08-15 17:33:33,541 - INFO - Geocoded: Oranienstr. 81/82, Berlin -> (52.5034788, 13.4112938) confidence: 0.05342208819714653
2025-08-15 17:33:33,542 - INFO - Updated Gebrüder Hammerschlag: (52.5034788, 13.4112938)
2025-08-15 17:33:33,543 - INFO - Processing address 2105/2495: Schönhauser Allee 164, Berlin
2025-08-15 17:33:34,999 - INFO - Geocoded: Schönhauser Allee 164, Berlin -> (52.5352784, 13.4120578) confidence: 8.875486381318407e-05
2025-08-15 17:33:34,999 - INFO - Updated Gebrüder Helft: (52.5352784, 13.4120578)
2025-08-15 17:33:35,000 - INFO - Processing address 2106/2495: Reichstagsufer 1, Berlin
2025-08-15 17:33:40,609 - WARNING - Failed to geocode: Reichstagsufer 1, Berlin
2025-08-15 17:33:40,612 - ERROR - Failed to geocode address: Reichstagsufer 1, Berlin
2025-08-15 17:33:40,612 - INFO - Processing address 2107/2495: Klosterstr. 9/10, Berlin
2025-08-15 17:33:42,910 - INFO - Geocoded: Klosterstr. 9/10, Berlin -> (52.5186603, 13.4113815) confidence: 0.33382026067444703
2025-08-15 17:33:42,910 - INFO - Updated Gebrüder Hoffmann: (52.5186603, 13.4113815)
2025-08-15 17:33:42,910 - INFO - Processing address 2108/2495: Niederwallstr. 21, Berlin
2025-08-15 17:33:44,516 - INFO - Geocoded: Niederwallstr. 21, Berlin -> (52.5122783, 13.3995124) confidence: 0.05342208819714653
2025-08-15 17:33:44,524 - INFO - Updated Gebrüder Hollaender: (52.5122783, 13.3995124)
2025-08-15 17:33:44,524 - INFO - Processing address 2109/2495: Leibnizstr. 56, Berlin
2025-08-15 17:33:46,747 - INFO - Geocoded: Leibnizstr. 56, Berlin -> (52.5019476, 13.3129924) confidence: 8.875486381318407e-05
2025-08-15 17:33:47,180 - INFO - Updated Gebrüder Josefowitz GmbH: (52.5019476, 13.3129924)
2025-08-15 17:33:47,701 - INFO - Processing address 2110/2495: Ackerstr. 32, Berlin
2025-08-15 17:33:49,848 - INFO - Geocoded: Ackerstr. 32, Berlin -> (52.5332101, 13.3944583) confidence: 8.875486381318407e-05
2025-08-15 17:33:49,863 - INFO - Updated Gebrüder Kristeller: (52.5332101, 13.3944583)
2025-08-15 17:33:49,863 - INFO - Processing address 2111/2495: 34/36, Berlin
2025-08-15 17:33:53,028 - INFO - Geocoded: 34/36, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 17:33:53,029 - INFO - Updated Gebrüder Kroner: (52.510885, 13.3989367)
2025-08-15 17:33:53,029 - INFO - Processing address 2112/2495: Jägerstr. 32, Berlin
2025-08-15 17:33:54,696 - INFO - Geocoded: Jägerstr. 32, Berlin -> (52.5141669, 13.3963586) confidence: 8.875486381318407e-05
2025-08-15 17:33:54,696 - INFO - Updated Gebrüder Lamm: (52.5141669, 13.3963586)
2025-08-15 17:33:54,696 - INFO - Processing address 2113/2495: Wielandstr. 46, Berlin
2025-08-15 17:33:56,249 - INFO - Geocoded: Wielandstr. 46, Berlin -> (52.5067034, 13.3160797) confidence: 8.875486381318407e-05
2025-08-15 17:33:56,249 - INFO - Updated Gebrüder Luft, Viehhandelsgesellschaft: (52.5067034, 13.3160797)
2025-08-15 17:33:56,249 - INFO - Processing address 2114/2495: Charlottenstr. 29/30, Berlin
2025-08-15 17:33:58,275 - INFO - Geocoded: Charlottenstr. 29/30, Berlin -> (52.5327445, 13.5606479) confidence: 0.05342208819714653
2025-08-15 17:33:58,275 - INFO - Updated Gebrüder Manheimer: (52.53242545600959, 13.561107817310681)
2025-08-15 17:33:58,276 - INFO - Updated Grünthal, Sorensohn & Co: (52.53234175511394, 13.560892589269239)
2025-08-15 17:33:58,276 - INFO - Processing address 2115/2495: Großbeerenstr. 24, Berlin
2025-08-15 17:34:00,088 - INFO - Geocoded: Großbeerenstr. 24, Berlin -> (52.4948003, 13.3836067) confidence: 8.875486381318407e-05
2025-08-15 17:34:00,088 - INFO - Updated Gebrüder Marx: (52.4948003, 13.3836067)
2025-08-15 17:34:00,088 - INFO - Processing address 2116/2495: Charlottenstr. 31, Berlin
2025-08-15 17:34:01,777 - INFO - Geocoded: Charlottenstr. 31, Berlin -> (52.5329163, 13.5600776) confidence: 8.875486381318407e-05
2025-08-15 17:34:01,777 - INFO - Updated Gebrüder May: (52.5329163, 13.5600776)
2025-08-15 17:34:01,777 - INFO - Processing address 2117/2495: Jägerstr. 47/48, Berlin
2025-08-15 17:34:03,787 - INFO - Geocoded: Jägerstr. 47/48, Berlin -> (52.5141757, 13.3950701) confidence: 0.2963484801355436
2025-08-15 17:34:03,787 - INFO - Updated Gebrüder Mosse: (52.5141757, 13.3950701)
2025-08-15 17:34:03,787 - INFO - Processing address 2118/2495: Müllerstr. 146, Berlin
2025-08-15 17:34:05,734 - INFO - Geocoded: Müllerstr. 146, Berlin -> (52.5478278, 13.3560995) confidence: 8.875486381318407e-05
2025-08-15 17:34:05,734 - INFO - Updated Gebrüder Noah: (52.5478278, 13.3560995)
2025-08-15 17:34:05,734 - INFO - Processing address 2119/2495: Mohrenstr. 42, Berlin
2025-08-15 17:34:07,201 - INFO - Geocoded: Mohrenstr. 42, Berlin -> (52.5125252, 13.3942446) confidence: 0.35182458214669665
2025-08-15 17:34:07,202 - INFO - Updated Gebrüder Oppler: (52.5125252, 13.3942446)
2025-08-15 17:34:07,202 - INFO - Processing address 2120/2495: Kottbusser Ufer 39/40, Berlin
2025-08-15 17:34:14,205 - WARNING - Failed to geocode: Kottbusser Ufer 39/40, Berlin
2025-08-15 17:34:14,208 - ERROR - Failed to geocode address: Kottbusser Ufer 39/40, Berlin
2025-08-15 17:34:14,212 - INFO - Processing address 2121/2495: 17/19, Berlin
2025-08-15 17:34:16,087 - INFO - Geocoded: 17/19, Berlin -> (52.4660089, 13.307788) confidence: 8.875486381318407e-05
2025-08-15 17:34:16,087 - INFO - Updated Gebrüder Pincus: (52.4660089, 13.307788)
2025-08-15 17:34:16,087 - INFO - Processing address 2122/2495: Fehrbellinerstr. 45, Berlin
2025-08-15 17:34:17,576 - INFO - Geocoded: Fehrbellinerstr. 45, Berlin -> (52.5346701, 13.3999596) confidence: 8.875486381318407e-05
2025-08-15 17:34:17,576 - INFO - Updated Gebrüder Pinczower: (52.5346701, 13.3999596)
2025-08-15 17:34:17,576 - INFO - Processing address 2123/2495: Klosterstr. 87, Berlin
2025-08-15 17:34:19,391 - INFO - Geocoded: Klosterstr. 87, Berlin -> (52.5186603, 13.4113815) confidence: 0.33382026067444703
2025-08-15 17:34:19,391 - INFO - Updated Gebrüder Putzrath: (52.5186603, 13.4113815)
2025-08-15 17:34:19,391 - INFO - Processing address 2124/2495: Wittelsbacherkorso 16, Berlin
2025-08-15 17:34:24,676 - WARNING - Failed to geocode: Wittelsbacherkorso 16, Berlin
2025-08-15 17:34:24,676 - ERROR - Failed to geocode address: Wittelsbacherkorso 16, Berlin
2025-08-15 17:34:24,676 - INFO - Processing address 2125/2495: Alexanderstr. 2, Berlin
2025-08-15 17:34:26,220 - INFO - Geocoded: Alexanderstr. 2, Berlin -> (52.5260305, 13.4123084) confidence: 8.875486381318407e-05
2025-08-15 17:34:26,221 - INFO - Updated Gebrüder Raphael: (52.5260305, 13.4123084)
2025-08-15 17:34:26,221 - INFO - Processing address 2126/2495: Krausenstr. 63, Berlin
2025-08-15 17:34:27,719 - INFO - Geocoded: Krausenstr. 63, Berlin -> (52.5094155, 13.3895332) confidence: 0.05342208819714653
2025-08-15 17:34:27,719 - INFO - Updated Gebrüder Reifenberg: (52.5094155, 13.3895332)
2025-08-15 17:34:27,719 - INFO - Processing address 2127/2495: Grenadierstr. 44, Berlin
2025-08-15 17:34:29,428 - INFO - Geocoded: Grenadierstr. 44, Berlin -> (52.5267346, 13.410123) confidence: 8.875486381318407e-05
2025-08-15 17:34:29,428 - INFO - Updated Gebrüder Rubenzik Fischgroßhandlung: (52.5267346, 13.410123)
2025-08-15 17:34:29,428 - INFO - Processing address 2128/2495: Holzmarktstr. 3, Berlin
2025-08-15 17:34:30,974 - INFO - Geocoded: Holzmarktstr. 3, Berlin -> (52.5149075, 13.4191306) confidence: 8.875486381318407e-05
2025-08-15 17:34:30,974 - INFO - Updated Gebrüder Samosch: (52.5149075, 13.4191306)
2025-08-15 17:34:30,974 - INFO - Processing address 2129/2495: Holzmarktstr. 15/18, Berlin
2025-08-15 17:34:32,498 - INFO - Geocoded: Holzmarktstr. 15/18, Berlin -> (52.5130237, 13.4227766) confidence: 8.875486381318407e-05
2025-08-15 17:34:32,499 - INFO - Updated Gebrüder Schickler: (52.5130237, 13.4227766)
2025-08-15 17:34:32,499 - INFO - Processing address 2130/2495: Brunnenstr. 3, Berlin
2025-08-15 17:34:34,381 - INFO - Geocoded: Brunnenstr. 3, Berlin -> (52.530369, 13.4009713) confidence: 8.875486381318407e-05
2025-08-15 17:34:34,382 - INFO - Updated Gebrüder Schimmel & Co: (52.530369, 13.4009713)
2025-08-15 17:34:34,382 - INFO - Processing address 2131/2495: Königstr. 63/64, Berlin
2025-08-15 17:34:36,592 - INFO - Geocoded: Königstr. 63/64, Berlin -> (52.5182552, 13.4068157) confidence: 0.34137582715177667
2025-08-15 17:34:36,593 - INFO - Updated Gebrüder Schönfeld: (52.5182552, 13.4068157)
2025-08-15 17:34:36,595 - INFO - Processing address 2132/2495: Ritterstr. 23, Berlin
2025-08-15 17:34:38,061 - INFO - Geocoded: Ritterstr. 23, Berlin -> (52.5021774, 13.4083145) confidence: 8.875486381318407e-05
2025-08-15 17:34:38,062 - INFO - Updated Gebrüder Senft: (52.5021774, 13.4083145)
2025-08-15 17:34:38,063 - INFO - Processing address 2133/2495: Klosterstr. 80/85, Berlin
2025-08-15 17:34:40,112 - INFO - Geocoded: Klosterstr. 80/85, Berlin -> (52.5186603, 13.4113815) confidence: 0.33382026067444703
2025-08-15 17:34:40,112 - INFO - Updated Gebrüder Simon Textil-AG: (52.5186603, 13.4113815)
2025-08-15 17:34:40,112 - INFO - Processing address 2134/2495: Hinter der katholischen Kirche 1, Berlin
2025-08-15 17:34:41,523 - INFO - Geocoded: Hinter der katholischen Kirche 1, Berlin -> (52.5159642, 13.3956075) confidence: 8.875486381318407e-05
2025-08-15 17:34:41,523 - INFO - Updated Gebrüder Veit & Co: (52.5159642, 13.3956075)
2025-08-15 17:34:41,523 - INFO - Processing address 2135/2495: Schützenstr. 53, Berlin
2025-08-15 17:34:43,357 - INFO - Geocoded: Schützenstr. 53, Berlin -> (52.4549067, 13.3249361) confidence: 8.875486381318407e-05
2025-08-15 17:34:43,358 - INFO - Updated Gebrüder Wagner: (52.4549067, 13.3249361)
2025-08-15 17:34:43,358 - INFO - Processing address 2136/2495: Brunnenstr. 188/189, Berlin
2025-08-15 17:34:46,129 - INFO - Geocoded: Brunnenstr. 188/189, Berlin -> (52.5379574, 13.3963483) confidence: 0.31635099249802295
2025-08-15 17:34:46,173 - INFO - Updated Gebrüder Weinberger i. Liqu.: (52.5379574, 13.3963483)
2025-08-15 17:34:46,174 - INFO - Processing address 2137/2495: Gebrüder Weißkopf household goods Schönhauser Allee  110, Berlin
2025-08-15 17:34:52,951 - WARNING - Failed to geocode: Gebrüder Weißkopf household goods Schönhauser Allee  110, Berlin
2025-08-15 17:34:52,951 - ERROR - Failed to geocode address: Gebrüder Weißkopf household goods Schönhauser Allee  110, Berlin
2025-08-15 17:34:52,951 - INFO - Processing address 2138/2495: Am Friedrichshain 16/23, Berlin
2025-08-15 17:34:55,434 - INFO - Geocoded: Am Friedrichshain 16/23, Berlin -> (52.5280298, 13.4244279) confidence: 0.05342208819714653
2025-08-15 17:34:55,434 - INFO - Updated Gebrüder Wolfermann: (52.5280298, 13.4244279)
2025-08-15 17:34:55,434 - INFO - Processing address 2139/2495: Niederwallstr. 4, Berlin
2025-08-15 17:34:56,863 - INFO - Geocoded: Niederwallstr. 4, Berlin -> (52.5128133, 13.39791) confidence: 8.875486381318407e-05
2025-08-15 17:34:56,863 - INFO - Updated Gebrüder Zehden: (52.5128133, 13.39791)
2025-08-15 17:34:56,863 - INFO - Processing address 2140/2495: Dircksenstr. 51, Berlin
2025-08-15 17:34:58,507 - INFO - Geocoded: Dircksenstr. 51, Berlin -> (52.5232949, 13.4039034) confidence: 8.875486381318407e-05
2025-08-15 17:34:58,507 - INFO - Updated Geflügel-Import, GmbH: (52.5232949, 13.4039034)
2025-08-15 17:34:58,507 - INFO - Processing address 2141/2495: Taubenstr. 13, Berlin
2025-08-15 17:35:00,131 - INFO - Geocoded: Taubenstr. 13, Berlin -> (52.4494151, 13.4679752) confidence: 0.05342208819714653
2025-08-15 17:35:00,132 - INFO - Updated Gehrin-Lüster GmbH: (52.4494151, 13.4679752)
2025-08-15 17:35:00,132 - INFO - Processing address 2142/2495: Saarbrückerstr. 36, Berlin
2025-08-15 17:35:01,623 - INFO - Geocoded: Saarbrückerstr. 36, Berlin -> (52.5290303, 13.4157464) confidence: 8.875486381318407e-05
2025-08-15 17:35:01,624 - INFO - Updated Geka Geschäfts- und Kontorhaus AG: (52.5290303, 13.4157464)
2025-08-15 17:35:01,624 - INFO - Processing address 2143/2495: Münzstr. 23, Berlin
2025-08-15 17:35:03,087 - INFO - Geocoded: Münzstr. 23, Berlin -> (52.5248149, 13.4065734) confidence: 8.875486381318407e-05
2025-08-15 17:35:03,087 - INFO - Updated Geka Schaufensterdekorationsatelier GmbH: (52.5248149, 13.4065734)
2025-08-15 17:35:03,087 - INFO - Processing address 2144/2495: Planufer 53, Berlin
2025-08-15 17:35:04,664 - INFO - Geocoded: Planufer 53, Berlin -> (52.4957516, 13.4195696) confidence: 0.05342208819714653
2025-08-15 17:35:04,664 - INFO - Updated Gelatine-Kapsel-Fabrik Apotheker Gotthilf GmbH: (52.4957516, 13.4195696)
2025-08-15 17:35:04,664 - INFO - Processing address 2145/2495: Fichtestr. 3, Berlin
2025-08-15 17:35:06,396 - INFO - Geocoded: Fichtestr. 3, Berlin -> (52.4908583, 13.4127616) confidence: 8.875486381318407e-05
2025-08-15 17:35:06,396 - INFO - Updated Gelefa Gewinde-Lehren GmbH: (52.4908583, 13.4127616)
2025-08-15 17:35:06,396 - INFO - Processing address 2146/2495: Alsenstr. 6, Berlin
2025-08-15 17:35:07,827 - INFO - Geocoded: Alsenstr. 6, Berlin -> (52.4135492, 13.1458449) confidence: 8.875486381318407e-05
2025-08-15 17:35:07,827 - INFO - Updated Gellert, Oskar: (52.4135492, 13.1458449)
2025-08-15 17:35:07,827 - INFO - Processing address 2147/2495: Allee 31, Berlin
2025-08-15 17:35:11,611 - INFO - Geocoded: Allee 31, Berlin -> (52.5262167, 13.5286595) confidence: 8.875486381318407e-05
2025-08-15 17:35:11,611 - INFO - Updated Gemino Gesellschaft für Mineralöle mbH: (52.5262167, 13.5286595)
2025-08-15 17:35:11,611 - INFO - Processing address 2148/2495: Kurfürstendamm 175, Berlin
2025-08-15 17:35:13,108 - INFO - Geocoded: Kurfürstendamm 175, Berlin -> (52.500016, 13.3100384) confidence: 8.875486381318407e-05
2025-08-15 17:35:13,108 - INFO - Updated Georg A. Samter Kunstauktionshaus: (52.500016, 13.3100384)
2025-08-15 17:35:13,108 - INFO - Processing address 2149/2495: Zimmerstr. 24, Berlin
2025-08-15 17:35:14,652 - INFO - Geocoded: Zimmerstr. 24, Berlin -> (52.5081653, 13.3982488) confidence: 0.07085170629346904
2025-08-15 17:35:14,654 - INFO - Updated Georg Anton: (52.5081653, 13.3982488)
2025-08-15 17:35:14,657 - INFO - Processing address 2150/2495: Unter den Linden 27, Berlin
2025-08-15 17:35:16,735 - INFO - Geocoded: Unter den Linden 27, Berlin -> (52.517382, 13.3957141) confidence: 0.5148900273965856
2025-08-15 17:35:16,735 - INFO - Updated Georg Blumenfeld & Co: (52.517667091483, 13.395077398823027)
2025-08-15 17:35:16,735 - INFO - Updated Glücksohn & Co Bankgeschäft: (52.51771083845665, 13.395955557298656)
2025-08-15 17:35:16,735 - INFO - Processing address 2151/2495: Chausseestr. 38, Berlin
2025-08-15 17:35:18,399 - INFO - Geocoded: Chausseestr. 38, Berlin -> (52.41506, 13.1454181) confidence: 8.875486381318407e-05
2025-08-15 17:35:18,399 - INFO - Updated Georg Bratzke: (52.41506, 13.1454181)
2025-08-15 17:35:18,399 - INFO - Processing address 2152/2495: Bismarckstr.  7, Berlin
2025-08-15 17:35:21,434 - INFO - Geocoded: Bismarckstr.  7, Berlin -> (52.4178626, 13.1720247) confidence: 8.875486381318407e-05
2025-08-15 17:35:21,434 - INFO - Updated Georg Buschendorf: (52.4178626, 13.1720247)
2025-08-15 17:35:21,434 - INFO - Processing address 2153/2495: Geisbergstr.  21, Berlin
2025-08-15 17:35:23,028 - INFO - Geocoded: Geisbergstr.  21, Berlin -> (52.497056, 13.3440623) confidence: 0.05342208819714653
2025-08-15 17:35:23,028 - INFO - Updated Georg Bütow: (52.497056, 13.3440623)
2025-08-15 17:35:23,028 - INFO - Processing address 2154/2495: Adlerstr. 7, Berlin
2025-08-15 17:35:24,647 - INFO - Geocoded: Adlerstr. 7, Berlin -> (52.3987979, 13.5770007) confidence: 8.875486381318407e-05
2025-08-15 17:35:24,647 - INFO - Updated Georg Cohn: (52.3987979, 13.5770007)
2025-08-15 17:35:24,647 - INFO - Processing address 2155/2495: Niederwallstr. 13/14, Berlin
2025-08-15 17:35:26,511 - INFO - Geocoded: Niederwallstr. 13/14, Berlin -> (52.5122783, 13.3995124) confidence: 0.05342208819714653
2025-08-15 17:35:26,511 - INFO - Updated Georg Cohn GmbH: (52.5122783, 13.3995124)
2025-08-15 17:35:26,511 - INFO - Processing address 2156/2495: Wilhelmstr. 139, Berlin
2025-08-15 17:35:28,834 - INFO - Geocoded: Wilhelmstr. 139, Berlin -> (52.5008831, 13.3886814) confidence: 0.4376161342920629
2025-08-15 17:35:28,834 - INFO - Updated Georg Czapski: (52.5008831, 13.3886814)
2025-08-15 17:35:28,834 - INFO - Processing address 2157/2495: Grolmannstr.  12, Berlin
2025-08-15 17:35:35,370 - WARNING - Failed to geocode: Grolmannstr.  12, Berlin
2025-08-15 17:35:35,370 - ERROR - Failed to geocode address: Grolmannstr.  12, Berlin
2025-08-15 17:35:35,370 - INFO - Processing address 2158/2495: 42/43, Berlin
2025-08-15 17:35:37,249 - INFO - Geocoded: 42/43, Berlin -> (52.5373384, 13.247264) confidence: 8.875486381318407e-05
2025-08-15 17:35:37,249 - INFO - Updated Georg Erich Jakszt: (52.5373384, 13.247264)
2025-08-15 17:35:37,249 - INFO - Processing address 2159/2495: Mohrenstr. 9, Berlin
2025-08-15 17:35:38,852 - INFO - Geocoded: Mohrenstr. 9, Berlin -> (52.5118611, 13.3877275) confidence: 8.875486381318407e-05
2025-08-15 17:35:38,852 - INFO - Updated Georg Fromberg & Co: (52.5118611, 13.3877275)
2025-08-15 17:35:38,852 - INFO - Processing address 2160/2495: Giesebrechtstr. 18, Berlin
2025-08-15 17:35:40,317 - INFO - Geocoded: Giesebrechtstr. 18, Berlin -> (52.5025335, 13.309448) confidence: 8.875486381318407e-05
2025-08-15 17:35:40,317 - INFO - Updated Georg Gassenheimer: (52.5025335, 13.309448)
2025-08-15 17:35:40,317 - INFO - Processing address 2161/2495: Ludwigkirchstr. 12, Berlin
2025-08-15 17:35:41,737 - INFO - Geocoded: Ludwigkirchstr. 12, Berlin -> (52.4979114, 13.3256802) confidence: 8.875486381318407e-05
2025-08-15 17:35:41,737 - INFO - Updated Georg Gießel: (52.49763513613204, 13.325794156576919)
2025-08-15 17:35:41,737 - INFO - Updated Gustav A. Zaché: (52.49762734371252, 13.325832232858225)
2025-08-15 17:35:41,737 - INFO - Processing address 2162/2495: Weichselstr.  65, Berlin
2025-08-15 17:35:43,250 - INFO - Geocoded: Weichselstr.  65, Berlin -> (52.484132, 13.432523) confidence: 8.875486381318407e-05
2025-08-15 17:35:43,250 - INFO - Updated Georg Gindin: (52.484132, 13.432523)
2025-08-15 17:35:43,250 - INFO - Processing address 2163/2495: Goethestr. 60, Berlin
2025-08-15 17:35:45,442 - INFO - Geocoded: Goethestr. 60, Berlin -> (52.5087359, 13.3128589) confidence: 8.875486381318407e-05
2025-08-15 17:35:45,442 - INFO - Updated Georg Glaser: (52.5087359, 13.3128589)
2025-08-15 17:35:45,442 - INFO - Processing address 2164/2495: Mommsenstr. 52, Berlin
2025-08-15 17:35:47,543 - INFO - Geocoded: Mommsenstr. 52, Berlin -> (52.5030536, 13.3111141) confidence: 8.875486381318407e-05
2025-08-15 17:35:47,544 - INFO - Updated Georg Hamel: (52.5030536, 13.3111141)
2025-08-15 17:35:47,544 - INFO - Processing address 2165/2495: Hasenheide 19, Berlin
2025-08-15 17:35:49,014 - INFO - Geocoded: Hasenheide 19, Berlin -> (52.4877753, 13.4197425) confidence: 8.875486381318407e-05
2025-08-15 17:35:49,014 - INFO - Updated Georg Held: (52.4877753, 13.4197425)
2025-08-15 17:35:49,014 - INFO - Processing address 2166/2495: 62/65, Berlin
2025-08-15 17:35:51,600 - INFO - Geocoded: 62/65, Berlin -> (52.510885, 13.3989367) confidence: 0.840425236063765
2025-08-15 17:35:51,600 - INFO - Updated Georg Herrmann Eisen- und Maschinenhandlung: (52.510885, 13.3989367)
2025-08-15 17:35:51,600 - INFO - Processing address 2167/2495: ( Trade ) Eingetragen im Handelsregister/ Gründung 1901 Erloschen 1931 Kurfürstendamm 125a,  Berlin
2025-08-15 17:35:57,063 - WARNING - Failed to geocode: ( Trade ) Eingetragen im Handelsregister/ Gründung 1901 Erloschen 1931 Kurfürstendamm 125a,  Berlin
2025-08-15 17:35:57,064 - ERROR - Failed to geocode address: ( Trade ) Eingetragen im Handelsregister/ Gründung 1901 Erloschen 1931 Kurfürstendamm 125a,  Berlin
2025-08-15 17:35:57,064 - INFO - Processing address 2168/2495: Friedrichstr. 223, Berlin
2025-08-15 17:36:00,545 - INFO - Geocoded: Friedrichstr. 223, Berlin -> (52.5015293, 13.3913508) confidence: 0.4683814607413573
2025-08-15 17:36:00,546 - INFO - Updated Georg Israel & Co: (52.5015293, 13.3913508)
2025-08-15 17:36:00,546 - INFO - Processing address 2169/2495: Kurfürstendamm 212, Berlin
2025-08-15 17:36:02,220 - INFO - Geocoded: Kurfürstendamm 212, Berlin -> (52.5018416, 13.3253324) confidence: 8.875486381318407e-05
2025-08-15 17:36:02,221 - INFO - Updated Georg Israel Metalle: (52.5018416, 13.3253324)
2025-08-15 17:36:02,222 - INFO - Processing address 2170/2495: Gerviniusstr. 8, Berlin
2025-08-15 17:36:07,874 - WARNING - Failed to geocode: Gerviniusstr. 8, Berlin
2025-08-15 17:36:07,883 - ERROR - Failed to geocode address: Gerviniusstr. 8, Berlin
2025-08-15 17:36:07,884 - INFO - Processing address 2171/2495: Bleibtreustr. 18, Berlin
2025-08-15 17:36:09,369 - INFO - Geocoded: Bleibtreustr. 18, Berlin -> (52.5026326, 13.3193914) confidence: 8.875486381318407e-05
2025-08-15 17:36:09,369 - INFO - Updated Georg Jacobi: (52.5026326, 13.3193914)
2025-08-15 17:36:09,369 - INFO - Processing address 2172/2495: Alexandrinenstr. 105/106, Berlin
2025-08-15 17:36:11,143 - INFO - Geocoded: Alexandrinenstr. 105/106, Berlin -> (52.5066473, 13.4090003) confidence: 0.05342208819714653
2025-08-15 17:36:11,143 - INFO - Updated Georg Jacobsohn & Co: (52.506241902701994, 13.40958591184492)
2025-08-15 17:36:11,143 - INFO - Updated Georg Loewenstein: (52.506809144816636, 13.40916420013776)
2025-08-15 17:36:11,144 - INFO - Updated Gretzschel & Co: (52.5070465229096, 13.409268022107476)
2025-08-15 17:36:11,144 - INFO - Updated Guttstadt & Simon: (52.506994516176235, 13.409465651727595)
2025-08-15 17:36:11,144 - INFO - Updated Hans Gost & Co: (52.506423292320754, 13.408904746685607)
2025-08-15 17:36:11,144 - INFO - Updated Hans Gost & Co GmbH: (52.50703343303549, 13.408976033774557)
2025-08-15 17:36:11,144 - INFO - Processing address 2173/2495: Motzstr. 18, Berlin
2025-08-15 17:36:12,636 - INFO - Geocoded: Motzstr. 18, Berlin -> (52.4984929, 13.3498855) confidence: 8.875486381318407e-05
2025-08-15 17:36:12,636 - INFO - Updated Georg Jonas: (52.4984929, 13.3498855)
2025-08-15 17:36:12,637 - INFO - Processing address 2174/2495: Helmholtzstr.  39, Berlin
2025-08-15 17:36:14,120 - INFO - Geocoded: Helmholtzstr.  39, Berlin -> (52.5212046, 13.3220936) confidence: 8.875486381318407e-05
2025-08-15 17:36:14,120 - INFO - Updated Georg Kaphan: (52.5212046, 13.3220936)
2025-08-15 17:36:14,120 - INFO - Processing address 2175/2495: Pariser Platz 1, Berlin
2025-08-15 17:36:15,659 - INFO - Geocoded: Pariser Platz 1, Berlin -> (52.5162699, 13.3777034) confidence: 0.5539069356066116
2025-08-15 17:36:15,659 - INFO - Updated Georg Kurzinsky & Co: (52.5162699, 13.3777034)
2025-08-15 17:36:15,659 - INFO - Processing address 2176/2495: Prinzenstr. 67, Berlin
2025-08-15 17:36:17,287 - INFO - Geocoded: Prinzenstr. 67, Berlin -> (52.4261733, 13.3211645) confidence: 0.05342208819714653
